,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,-40027.19717326859,0.2894607492078253,0.009074822474595123,23.786569224706007,-14.38833484897172,44.35480979901757,-0.8835253738871134,-19.015258937798244,-2.5351760529838474,-35.594305443636614,160.82576253495566,-33.39351820418304,-35.32793553637629
1,25563.198247451583,-3.512181516853541,2.8206486051940325,17.787042609277457,-16.36560504606975,44.21890265931724,10.117596703009546,6.372373128300865,4.10091305596246,-16.58680455950354,-53.906121745201304,-1.5449086581132985,62.22753589836077
2,12829.180886976475,-7.658829156403426,29.773805644981252,21.33741902014704,-11.889074000763161,12.013568261527665,2.773265298607603,-110.24154946817899,-12.9033361553106,15.486358512066321,-16.546509414567275,-28.697046936705267,62.16043646639095
3,-21159.885117799116,-5.9510285675200025,-0.24244312362131576,29.106957235147497,-31.143303865711825,26.844101417497143,0.16572505169654228,-49.41957653190467,3.960923176339902,-33.66204719249563,-32.122131237980945,-31.47263458284275,-113.6253000914936
4,7153.934769093122,-4.814252595100858,40.33738567677284,18.977670314879852,-32.63320974840357,30.457070379210123,3.9010863811411376,-105.39840029977695,9.934329741873078,-31.232000875693128,37.31674308361224,2.4560403939431503,76.70549966531307
5,13019.285895540801,-7.432407065490167,0.8288922688048956,17.782271328523315,-20.389383725951888,34.87528660390447,2.045930753235603,-51.16552048231533,-2.5012056414639012,-14.132360639664503,31.213783584208084,-10.227741014678363,104.01952654740596
6,59321.98253381241,-1.6870108564837785,40.10915080310853,29.43627737048705,-15.69995241961718,37.69805670872631,7.864523332774731,22.68281545170473,-7.329635378430679,-36.92058225933192,3.864551590405817,-5.559418787773371,131.69020753023193
7,-13583.161786272836,-3.443110777861214,21.354429911793932,19.081787054711818,-13.063062013355225,15.50813831557968,-2.7452141166609723,-3.2923055262829557,-7.743731042430997,-26.676474593727953,-0.1571616120991406,24.21458578124431,-105.29588834181958
8,20052.34783681521,-1.398277681932636,0.21041339577929352,13.48173386362795,-15.310190347438304,27.019254041472635,2.397102638625398,48.89804648107901,-11.505432995689223,-21.795713375385624,-8.361362722876278,-9.353123638284005,118.85104669184436
9,3997.8702115921214,-4.198924128004213,32.030134240646014,27.20531040688949,-14.4374648710522,25.847250977444318,-0.888514837183664,-40.3808046316702,-5.046590923739828,-20.358437152647,11.171305763420357,17.531207089591625,-14.316158987722442
10,6821.057840069429,-0.5932252423783977,36.36650487313531,30.0019165352023,-17.115431132312345,28.738913750504665,-1.7355890576264454,-162.53738307249762,8.200140299721548,-20.164211134358368,7.5351923082957075,21.200527325664947,33.35171036621541
11,-3604.3206126795167,-5.840365226402552,25.890316069528364,28.708120621801918,-17.957076065768817,17.648782210985,-1.3914089190599808,28.779814109612957,-21.65013055751384,-17.33470512648044,150.3205671447923,33.52355485993752,41.48767610787395
12,15898.413387269848,-9.331049211631877,12.191829451689584,9.961486718361547,-12.043711760416818,23.62093886838009,9.686877971133352,56.28884007902164,7.37402323477221,-19.2719218763741,-68.3801749701058,9.363660356074615,58.79168147699342
13,-20186.957835975933,-3.5976103176514025,12.121959915180405,25.729884813121327,-26.288871212927173,12.254393942079853,1.4237150202297624,-57.427222370750044,0.9748308386818705,6.265136893610141,-19.37174064487033,-10.641847566954072,-104.23842622465895
14,14946.80250606157,-6.345480921424042,34.3126869250128,25.558228699340066,-14.244421786238789,30.55951824544424,1.848467131295136,190.3354509332181,9.52077679474196,6.650861539125447,94.57977408090525,-7.208202687319634,-13.474453155157061
15,-3223.041679224957,-0.11472632861960919,15.178281508522646,17.980818370281128,-30.09836818098967,12.167759354086435,-0.7214606630366864,-5.346365250878225,2.270496619255269,-2.5118237331049436,10.144158523231045,15.555132712447529,-4.148525502741547
16,-7689.144958342458,-4.366354037383461,2.537850871456434,28.48873915998897,-23.006132762050846,26.939246711307646,1.2029305676973987,42.502073227002,-7.847455793694548,-20.553783684952815,69.15849559251868,16.004930711198355,30.896052892764676
17,986.3906092687782,-5.957991167272072,23.562062435847313,25.20655720752145,-15.558135338172715,38.00077231619549,1.9312436849071233,53.89198932437125,7.351978794989924,2.5883619287403654,-8.539767918024145,-2.5354544232267147,-63.54999021610388
