,label,x1,x2,x3,x4,x5,x6
0,915.2682454126555,20.08967715926139,11.246387201638921,17.118860918396127,-4.83271321742137,10.057027080546488,13.642274483185133
1,1114.3319708868921,37.9745591483573,10.717798301628452,23.49637584043233,-14.772451049987318,12.690517700013231,13.049204098971646
2,1127.4187469323133,38.98040956711739,14.406484429590934,26.798916081982686,-1.5308905524049037,5.889772972238887,8.019749171614158
3,1048.9812093067608,37.44667064673749,8.719781014206204,26.833910731934946,-6.116648847043811,6.227211332935788,6.276361848238905
4,1068.2918872698497,17.489614395242803,5.3711467306639555,19.745294525378945,-13.339576374633499,6.822895576442419,22.984489430174087
5,1765.8504834981957,27.54854849807476,8.874844505810653,27.014817759187636,-9.30319091842218,12.921413419459418,39.93249279927157
6,1283.9184791931864,19.21958905048338,11.333721717699468,13.806281374572931,-9.631076259256973,2.894300894139871,34.394807485939936
7,1323.9605912855147,36.48528702349046,12.02419346002992,20.03999551219097,-10.936649119439348,13.73249750097916,17.602519246674298
8,1860.610503104256,42.143570808141725,7.422002963922306,23.319089321045254,-8.332139514232875,4.246702446191847,39.80981299980161
9,1088.1067225342763,16.246450957212755,9.32736949673629,27.886485251788447,-4.771752733704795,5.439020463864436,19.982010744671648
10,1431.037896844893,43.563831899462684,12.820396490472312,24.92452925988443,-7.304451215660371,5.309230781003925,21.300646992692613
11,1567.2012672612257,33.37846004314238,8.376480850479355,15.980677640022282,-10.042033872963655,6.162009192680799,38.436386761607864
12,981.1719297525385,15.283322766311654,13.298556390480432,17.626753213817867,-9.940758269605544,4.591778848422434,20.29076338534734
13,744.6731255176813,26.06423562222971,10.27333286166712,16.70919299077686,-2.3603500214855546,10.104613523955832,5.040580855942102
14,1690.0492065934725,31.61834826321131,9.633044092311788,21.05598101407088,-8.835115420088638,1.8253888631743465,36.06067201804328
15,711.46317295792,14.64066334563077,12.461228835099995,21.06737885377303,-12.669346382570703,12.439629355017965,5.0410952050152655
16,1390.7029722898108,24.45220369220909,11.836474714749647,15.9917506302301,-13.70942439057348,5.208750108889473,32.232844751682556
17,773.5547884736097,26.44869272619773,8.192878315103469,27.74780783081424,-3.079387468995439,3.6218516794129827,1.9606668059309107
18,1288.6829914316017,25.477088757319475,10.635741528489778,24.142895795307687,-8.25837472726269,6.102972819099759,22.245785125466455
19,1247.5960372272712,38.347929406564205,7.516679806749856,15.892324981196188,-2.567159830278291,13.872930434399454,16.41431141198269
20,592.1522347609848,19.10080669498768,8.852842341069426,18.64457358086926,-11.721710806051734,4.609139676136613,1.2509797679573351
21,872.3703339151189,33.397532357862886,10.883642326490513,21.844950766853465,-10.526667404492459,8.899287438322744,2.6860494584350088
22,608.6980850221444,21.65879701947764,5.335492879356162,19.868396687987758,-5.188673225134755,5.006531554642843,1.5272450706780176
23,1757.11188017655,41.52563386190367,7.651116483696274,18.852233333924108,-7.942898929277978,6.106714700778613,34.86568487129529
24,931.9875281428838,34.44412846577419,8.089262468448753,22.981591617836866,-13.992357898239925,9.968885726042464,11.090431491846585
25,1047.0019581371193,36.80676251891822,8.314650886265447,27.58713859829303,-4.009943660245823,1.8601594548887528,7.984077297335149
26,1130.447600720899,35.6595923184244,9.096454750422362,25.77993882598066,-8.765673064459856,13.775355962321074,7.686363732134261
27,1609.4743286274982,32.573881023820704,11.030494692122957,19.351171592309257,-1.4413866114985916,12.762712844011173,35.15676626173101
28,1091.9712486852359,17.309483323931243,6.849548267750741,18.546267938961883,-8.778184634773885,1.3629878947274614,22.677836754892787
29,1587.7220933060232,37.96619245703109,11.598671283464238,16.343456820162594,-0.7251227872044146,1.8330874159812556,29.52558389753863
30,1367.1585971268776,43.347681506424905,9.332937469881408,13.579931340835621,-13.136126763823976,8.615113253307365,20.04255522788481
31,845.9751348125467,21.372475655935485,5.891814344294744,17.010697733908806,-9.671959876998761,3.4861936390600303,12.391016160497223
32,1071.2897475235852,42.54493239957178,13.596643670739779,15.395341562993332,-3.3577330499132443,12.830067453760778,5.762649247846758
33,642.8981810244885,22.45014500230196,6.639404520663927,13.234922051205665,-12.692671717913177,7.044140142739631,4.286447181226929
34,1367.1665315348048,33.547818065716136,11.963732809870972,12.102723469330144,-14.08619917142956,1.6390882195845364,24.91116371330424
35,1067.836103271449,32.72946763338743,6.193996745577166,23.42542585420986,-5.219848752121852,5.315204225134339,12.642676839375866
36,1794.573017006874,34.83875049500058,13.713511462685034,20.87130210786242,-7.83448317944328,4.290229759098908,35.520244134400485
37,1554.3114879140765,39.25368173765495,5.676586985475139,19.753333661982253,-14.506959369795103,14.797840696838252,35.52498775179554
38,1008.3781036472017,16.579418538485434,7.624768468270635,14.00753672294717,-7.661363894922568,5.078392365844982,23.59287435001506
39,1053.7399179644437,32.49917828747468,14.276461390442083,21.83500368673782,-4.6303984998165335,9.933793761064603,10.46809249502753
40,1506.8917882867183,37.10823998362463,6.487949206695806,24.323712121632198,-13.573530061160424,8.10802947001299,33.53883381695346
41,1346.3446773029855,43.33066525417695,12.932070148852038,23.73878561905695,-11.245086588802067,4.268537511053771,17.7456103535401
42,789.483162991726,29.63109945142734,14.998206856837735,16.010600945582055,-2.936176354895789,14.560187820186004,2.513927023800058
43,2016.1923028731019,39.81306098268228,12.781226384443912,29.12213238915005,-15.195184112741295,5.565938422437523,33.68574683856334
44,866.5807009505324,21.205527065072268,10.05808343125172,28.222111510802947,-11.97684485713086,5.187400647140079,5.267083831192585
45,1371.4370572960256,19.24599469953111,10.307696778758977,25.279823582257826,-12.67132196498175,6.796371666298516,38.97028078531079
46,1155.780991366807,15.787545115306294,10.061246283608412,22.94615488233051,-10.595936605823454,9.858047559339889,22.664174455780092
47,972.2810937010818,25.276677470572473,7.223477838307733,19.588224932008444,-9.809799911833007,5.030108000678088,15.295493402364357
48,640.7978020868715,18.70919662785211,13.186657989166296,21.351351588144126,-12.847196066901846,5.082346286909793,3.0771410890724975
49,1170.1787024508433,25.17090641714706,10.399145129583493,18.560274492997547,-14.22165688029874,10.591544374022535,20.31034280277015
50,1110.662613445015,15.542925633669547,6.16354894042981,29.39054055250938,-10.087931882269672,5.7566931263501555,22.196726144082838
51,1258.9698765190676,41.784910570721166,8.402100096586077,12.923284963536037,-7.247074321288736,12.71675443550268,17.2242251660791
52,1467.5002850906567,30.35625878893165,15.024837647393683,22.62088717685556,-8.501227015532859,7.2373011151411255,27.691503673991974
53,1449.3525746837915,31.846233025624525,11.270389605799318,19.318256909890096,-4.696006474067147,4.772412370935361,31.146679173836944
54,1145.853053932752,29.394954521651513,13.944500528046067,26.257313262835474,-12.39526489609405,9.199621897998925,14.223696119274745
55,1482.7489294827128,22.507403622438673,11.13053655330784,24.652155021590005,-11.395053417802846,11.044007943911366,31.756262233733665
56,924.4527906865605,18.445610601978867,7.347175772193793,25.588139333021424,-1.5880464876468323,3.3561298927647103,15.003932921869081
57,1246.7546648443872,27.607076549911156,11.633137559735498,19.787365117669772,-3.0950061755378413,6.984162103529413,21.2640241121114
58,956.667675615897,17.657348349632162,11.62218921344818,17.770606985016734,-14.655010426320663,2.903319076846523,15.277014463293389
59,1281.3251950646068,21.43768602052529,7.946427795197414,29.484956926972362,-13.56987187429561,8.171601760486878,19.35924686095273
60,1575.4322585131392,25.655523013959435,12.36253550841888,19.202848758233433,-5.964031316119391,15.135640173572204,31.043703728235997
61,1254.2624863505334,24.13530482660577,5.413111833623377,12.39903388079253,-3.383701591317941,7.945409312675129,32.624299014450585
62,847.1307308614466,36.527029866363634,12.537410730296394,15.12083933788256,-7.526028259401981,11.905109784118437,2.4312049888957024
63,1477.3295685789503,35.7319525975976,14.88071434556166,28.081393559178682,-10.726806320701698,6.85743935818173,31.76922679260401
64,1440.5957747847092,36.486557865246326,13.939463902194133,29.511941438818923,-9.647500225853342,12.000125768757135,19.36589296971595
65,1158.8374536500178,21.758977623963133,9.501816341756644,26.8229978689858,-7.671157388304792,9.189266334016304,19.550074819122585
66,678.5345519824804,18.148998113727437,6.066788105313097,14.990346279058848,-13.958088424799948,4.512833115909124,7.297492852044462
67,1114.699885187986,18.88226781876688,5.956002931075919,17.582768541791495,-14.517710424359562,12.613169865320524,25.495108126673713
68,772.9268244568167,19.45252323022166,9.560003814555913,16.404307894230925,-14.020327135615956,7.763200196558058,9.762168742894085
69,1012.7069357699396,40.230483385894225,14.520233050962629,15.731265677284455,-4.676556953987487,12.663601761977468,8.27890712289636
70,669.3624211130928,14.940736130731871,5.8884401935851765,26.43526227026039,-7.008883349065841,7.037226935162004,5.555470055258487
71,1734.4830893399603,43.10340252712821,13.35144093622722,19.011689910087895,-10.592864089710034,14.982056148604984,33.774588089164524
72,1726.946412167594,39.91713772180485,14.338321012192663,28.91074938978031,-3.3590468593173313,7.42096905548187,27.590625438516966
73,927.6628276543005,18.186598489993575,9.198523891323543,13.97209282461036,-11.181407513294463,10.397760016071471,16.70863420001193
74,1265.095237306668,33.84333706251321,5.405245712481817,12.545186829333396,-9.884753742737482,13.431368282248373,22.149762216250252
75,1544.0464972390496,25.22424062466172,11.688912438747522,25.60818213456617,-9.184849331001514,14.934420816575111,30.825126473238342
76,1212.5974944489114,26.851219381834646,12.156771380413504,11.989676205046498,-2.7374700909010734,1.9278904044221505,26.51291182023831
77,1362.4038922360642,39.685445753261725,12.107216143966765,13.929515809762115,-2.5110211551758685,15.478508369098337,24.393977764939343
78,1150.5384932450345,26.410489628065417,14.782294662637366,25.346798428355868,-10.992156279209338,6.110532644170122,17.088699898720563
79,607.9308992406469,29.465340901040413,7.509910775085524,17.764606390843426,-1.7515366713212306,2.5955873666801805,0.9794609860656427
